@relation census-comp309-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R45_predicted

@attribute random_ID numeric
@attribute NZDep2006 numeric
@attribute ch_asian numeric
@attribute ch_euro numeric
@attribute ch_maori numeric
@attribute ch_melaa numeric
@attribute ch_other numeric
@attribute ch_pacific numeric
@attribute m_age numeric
@attribute m_asian numeric
@attribute m_euro numeric
@attribute m_maori numeric
@attribute m_melaa numeric
@attribute m_other numeric
@attribute m_pacific numeric
@attribute m_wklfs_code numeric
@attribute d_age numeric
@attribute d_asian numeric
@attribute d_euro numeric
@attribute d_maori numeric
@attribute d_melaa numeric
@attribute d_other numeric
@attribute d_pacific numeric
@attribute d_wklfs_code numeric
@attribute bedroom_count_code numeric
@attribute m_years_at_addr_code numeric
@attribute m_tenure_holder_code numeric
@attribute m_education numeric
@attribute m_work_hours numeric
@attribute m_smoke numeric
@attribute m_income_srce7 numeric
@attribute m_income_srce8 numeric
@attribute m_income_srce9 numeric
@attribute m_income_srce10 numeric
@attribute m_income_srce11 numeric
@attribute m_income_srce12 numeric
@attribute d_years_at_addr_code numeric
@attribute d_tenure_holder_code numeric
@attribute d_education numeric
@attribute d_work_hours numeric
@attribute d_smoke numeric
@attribute d_income_srce7 numeric
@attribute d_income_srce8 numeric
@attribute d_income_srce9 numeric
@attribute d_income_srce11 numeric
@attribute d_income_srce12 numeric
@attribute ch_sex numeric
@attribute child_depend_family_type_code numeric
@attribute d_family_role_code numeric
@attribute heat_fuel numeric
@attribute m_family_role_code numeric
@attribute telecomm1_code numeric
@attribute telecomm2_code numeric
@attribute telecomm4_code numeric
@attribute usual_resdnt_count_code numeric
@attribute twin numeric
@attribute singparstat numeric
@attribute 'prediction margin' numeric
@attribute 'predicted total_income_hhld_code' {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute total_income_hhld_code {1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
4028,6,1,0,0,0,0,0,29,1,0,0,0,0,0,1,32,1,0,0,0,0,0,1,4,0,1,4,0,3,0,0,0,0,0,0,5,1,?,40,3,0,0,0,0,0,1,21,1,0,1,99,2,99,5,1,1,-0.330768,12,?
5939,8,0,1,0,0,0,0,37,0,1,0,0,0,0,4,46,0,1,0,0,0,0,1,3,8,1,1,0,1,0,0,0,0,0,0,8,1,2,50,2,0,0,0,0,0,2,21,1,1,1,99,2,4,6,1,1,-0.253275,14,?
8351,5,0,1,0,0,0,0,35,0,1,0,0,0,0,2,28,0,1,0,0,0,0,1,5,3,1,11,8,3,0,0,0,0,0,0,3,1,8,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.328612,13,?
7946,10,0,1,0,0,0,0,21,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,4,2,7,0,3,0,0,0,0,0,0,2,2,8,44,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.383316,13,?
5430,4,0,1,0,0,0,0,34,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,3,1,2,12,0,3,0,0,0,0,0,0,0,2,12,40,3,0,0,0,0,0,2,21,1,1,1,99,2,4,3,1,1,-0.345465,13,?
9151,5,0,0,1,0,0,0,35,0,0,1,0,0,0,1,39,0,0,1,0,0,0,1,?,13,2,2,0,1,0,0,0,0,0,0,?,1,2,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.269374,12,?
4299,10,0,0,0,0,0,1,32,0,0,0,0,0,1,1,31,?,?,0,?,0,?,3,4,7,2,4,40,3,0,0,0,0,0,1,?,?,?,0,3,0,0,0,0,1,1,21,1,1,1,1,2,4,9,1,1,-0.28425,14,?
9226,9,0,1,1,0,0,0,31,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,2,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,99,3,1,2,-0.261551,5,?
6611,2,0,1,0,0,0,0,33,0,1,0,0,0,0,1,36,0,1,0,0,0,0,1,4,6,1,3,40,3,0,0,0,0,0,0,5,1,8,50,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.374052,14,?
4305,3,0,1,0,0,0,0,39,0,1,0,0,0,0,4,50,0,1,0,0,0,0,1,3,4,2,11,0,2,0,0,0,0,0,0,10,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.568618,14,?
9333,10,0,0,1,0,0,1,23,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,?,2,0,0,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,3,1,2,-0.218443,7,?
8983,9,0,0,1,0,0,1,29,0,0,1,0,0,0,4,34,0,0,0,0,0,?,?,3,2,2,2,0,1,0,0,0,0,0,0,?,?,0,?,?,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,-0.210815,12,?
9456,4,0,1,0,0,0,0,39,0,1,0,0,0,0,1,49,0,1,0,0,0,0,1,3,0,2,6,45,2,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.375618,14,?
4661,9,0,0,0,0,1,0,27,0,0,0,0,1,0,4,37,0,0,0,0,1,0,1,3,4,1,2,0,3,0,0,0,0,0,0,7,1,10,45,?,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.285727,12,?
6931,6,0,1,0,0,0,0,24,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,1,2,5,0,3,0,0,0,0,0,0,0,2,1,45,1,0,0,0,0,0,1,21,1,1,1,1,99,99,4,1,1,-0.427784,12,?
6608,10,0,0,0,0,0,1,23,0,0,0,0,0,1,1,29,0,0,0,0,0,1,1,?,1,2,4,?,3,0,0,0,0,0,0,1,2,0,40,3,0,0,0,0,0,1,21,1,?,1,99,99,99,4,1,1,-0.242298,12,?
6264,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,20,0,1,0,0,0,0,1,3,0,2,7,0,2,0,0,0,0,0,1,1,2,11,48,3,0,0,0,0,1,1,21,1,1,1,1,2,99,5,1,1,-0.507746,14,?
9113,10,0,0,0,0,0,1,31,0,0,0,0,0,1,4,31,0,0,0,0,0,1,1,3,0,2,1,0,1,0,0,0,0,0,0,2,2,4,40,?,0,0,0,0,0,1,21,1,1,1,1,2,99,8,1,1,-0.242439,12,?
6774,7,0,1,0,0,0,0,22,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,0,2,2,47,2,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.281358,12,?
4343,10,0,1,0,0,0,0,20,0,1,0,0,0,0,2,29,0,1,0,0,0,0,1,3,0,2,5,25,3,0,0,0,0,0,0,0,2,7,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.268768,12,?
9045,8,0,1,0,0,0,0,30,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,0,1,3,0,3,0,0,0,0,0,0,2,1,8,43,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.41722,12,?
9888,7,1,1,0,0,0,0,40,1,0,0,0,0,0,2,39,0,1,0,0,0,0,1,4,2,1,13,20,3,0,0,0,0,0,0,6,1,11,51,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.445658,14,?
4711,3,0,0,0,0,1,0,32,0,0,0,0,1,0,4,32,0,0,0,0,1,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,8,?,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.310561,13,?
5352,9,0,0,1,0,0,0,?,?,?,?,?,?,?,?,40,0,0,1,0,0,0,2,3,?,?,?,0,?,0,0,0,0,0,0,0,2,2,9,2,0,1,0,1,0,2,31,1,1,?,99,2,99,8,1,3,-0.130674,14,?
6591,3,0,1,0,1,0,0,28,0,1,0,0,0,0,2,25,?,?,?,1,1,0,3,3,0,1,11,3,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.304382,13,?
7372,9,1,0,0,0,0,0,35,1,0,0,0,0,0,4,40,1,0,0,0,0,0,1,4,6,2,4,60,3,1,0,0,0,0,0,2,2,4,40,3,1,0,0,0,0,2,21,1,1,1,99,2,99,13,1,1,-0.273683,12,?
4351,7,0,0,0,0,0,1,35,0,0,0,0,0,1,3,41,0,0,0,0,0,1,4,4,9,2,4,0,3,0,0,0,0,0,0,9,?,0,0,3,0,0,0,0,0,1,23,1,0,1,99,99,99,10,1,1,-0.157848,6,?
7070,5,0,1,0,0,0,0,33,0,1,0,0,0,0,4,32,0,0,0,0,1,0,1,3,6,1,12,0,3,0,0,0,0,0,0,5,1,11,50,3,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,-0.303661,12,?
5914,8,0,1,0,0,0,0,37,0,1,0,0,0,0,1,39,0,1,0,0,0,0,1,3,3,1,11,34,3,0,0,0,0,0,0,2,1,11,35,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.597464,14,?
5323,3,0,1,0,0,0,0,26,0,1,0,0,0,0,2,26,0,1,0,0,0,0,1,3,5,2,1,27,2,0,0,0,0,0,0,6,2,2,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.357636,12,?
9409,9,0,0,1,0,0,0,28,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,0,2,2,0,1,0,0,1,0,0,1,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,99,99,99,6,1,2,-0.215104,9,?
8826,10,0,1,1,0,0,0,20,0,1,0,0,0,0,1,29,1,1,1,0,0,0,2,3,0,2,3,30,?,0,0,0,0,0,0,0,2,11,54,?,0,0,0,0,0,1,21,1,0,1,1,2,99,5,1,1,-0.275262,12,?
7145,2,0,0,0,0,1,0,28,0,0,0,0,1,0,4,?,?,?,?,?,?,?,?,3,0,2,1,0,1,0,1,0,0,0,1,?,?,?,0,?,0,0,0,0,0,2,33,?,1,1,1,2,4,5,1,2,-0.274476,14,?
9916,1,0,0,0,1,0,0,35,0,0,0,0,1,0,2,?,?,?,?,?,?,?,?,2,0,2,10,40,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,-0.148686,14,?
6183,3,0,1,1,0,0,0,34,0,1,0,0,0,0,4,31,0,1,1,0,0,0,1,3,0,1,2,0,2,0,0,0,0,0,0,1,1,8,60,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.316869,14,?
8708,1,0,1,0,0,0,0,30,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,5,2,1,9,13,3,0,0,0,0,0,0,6,1,9,35,?,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.499523,14,?
8916,9,0,1,1,0,0,0,26,0,1,0,0,0,0,4,27,0,1,1,0,0,0,1,3,0,1,2,0,3,0,0,0,0,0,0,1,1,2,?,3,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.247266,12,?
6080,8,1,0,0,0,0,0,32,1,0,0,0,0,0,1,36,1,0,0,0,0,0,1,3,3,1,11,40,?,0,0,0,0,0,0,3,1,7,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.372509,12,?
4496,6,0,1,0,0,0,0,32,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,1,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,3,1,2,-0.2782,6,?
6332,9,1,0,0,0,0,0,20,1,0,0,0,0,0,4,24,1,0,0,0,0,0,1,?,5,1,0,0,3,0,1,0,0,0,0,3,1,0,60,3,0,1,0,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.355102,12,?
5573,3,0,1,0,0,0,0,34,0,1,0,0,0,0,2,34,0,1,0,0,0,0,1,3,1,1,11,12,2,0,0,0,0,0,0,1,1,8,45,2,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.35295,13,?
5379,6,0,1,0,0,0,0,27,0,1,0,0,0,0,2,27,0,1,0,0,0,0,1,3,7,1,3,20,3,0,0,0,0,0,0,4,1,1,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.413802,13,?
6568,5,0,1,1,0,0,0,27,0,0,1,0,0,0,1,39,0,1,0,0,0,0,1,4,0,2,12,40,1,0,0,0,0,0,0,1,2,1,70,2,0,0,0,0,0,1,21,1,1,1,1,2,4,7,1,1,-0.338114,14,?
4021,2,0,1,1,0,0,0,29,0,1,1,0,0,0,2,35,0,1,0,0,0,0,1,3,2,1,12,0,2,0,0,0,0,0,0,2,1,8,40,1,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.339921,13,?
5586,2,1,1,0,0,0,1,21,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,3,1,2,0,0,3,0,1,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,8,2,2,-0.280508,14,?
8982,4,0,1,0,0,0,0,32,0,1,0,0,0,0,2,42,0,1,0,0,0,0,1,4,2,1,8,20,3,0,0,0,0,0,0,2,1,1,40,3,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,-0.430385,13,?
7185,9,0,0,1,0,0,0,?,?,?,?,?,?,?,?,24,0,1,1,0,0,0,1,5,?,?,?,0,?,0,0,0,0,0,0,20,1,0,0,1,0,0,1,0,0,1,31,1,1,?,1,2,99,5,1,3,-0.136216,7,?
5749,1,0,1,0,0,0,0,36,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,4,5,1,2,13,3,0,0,0,0,0,0,6,1,11,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.60238,14,?
3987,6,0,1,1,0,0,0,24,0,1,0,0,0,0,4,22,0,1,1,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,2,2,0,40,3,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.291682,12,?
8628,7,0,1,0,0,0,0,17,0,1,0,0,0,0,4,25,0,1,0,0,0,0,1,3,0,2,0,0,2,0,0,0,0,0,0,0,2,2,45,3,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.30686,12,?
9642,1,0,1,0,0,0,0,35,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,4,4,1,2,0,2,0,0,0,0,0,0,4,1,3,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.345488,13,?
6537,1,0,1,0,0,0,0,28,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,2,9,0,3,0,0,0,0,0,0,0,2,11,60,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.349607,14,?
4643,10,0,0,0,0,0,0,29,1,0,0,0,0,1,1,31,0,0,0,0,0,0,1,3,5,1,4,40,3,1,0,0,0,0,0,5,2,3,?,3,1,0,0,0,0,1,23,1,?,1,1,2,4,6,1,1,-0.284233,12,?
9164,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,31,0,1,0,0,0,0,1,3,0,1,11,12,3,0,0,0,0,0,0,1,2,9,38,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.338747,14,?
8379,7,0,0,0,0,0,1,42,0,0,0,0,0,1,4,23,0,0,0,0,0,1,1,5,6,2,3,0,3,0,1,1,0,0,0,2,?,4,60,3,0,1,1,0,0,2,21,1,1,1,1,2,4,20,1,1,-0.299922,14,?
9484,5,0,0,0,0,1,0,28,0,0,0,0,1,0,4,28,0,0,0,0,1,0,1,4,0,1,11,0,3,0,0,0,0,0,0,0,1,2,48,1,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.313205,13,?
4150,5,0,1,0,0,0,0,36,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,2,0,1,8,0,3,0,0,0,0,0,0,2,1,8,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.338178,12,?
7141,9,0,1,1,0,0,0,33,0,1,0,0,0,0,1,35,?,0,1,0,?,0,1,4,2,1,0,40,2,0,0,0,0,0,0,35,?,?,?,?,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,-0.299654,12,?
4431,7,0,1,0,0,0,0,27,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,2,0,2,11,0,2,0,0,0,0,0,0,0,2,11,40,2,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.346522,12,?
7936,8,0,0,0,0,0,1,21,0,0,0,0,0,1,1,?,?,?,?,?,?,?,?,3,2,2,2,40,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,99,2,4,8,1,2,-0.311411,13,?
5660,4,0,1,0,0,0,0,39,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,1,2,11,0,3,0,0,0,0,0,0,1,2,8,45,2,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.368798,13,?
9404,9,0,0,1,0,0,0,33,0,0,1,0,0,0,4,34,0,0,1,0,0,0,4,4,0,2,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,21,1,1,1,1,2,99,6,1,1,-0.338226,9,?
7043,5,0,1,0,0,0,0,32,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,3,2,1,9,3,1,0,0,0,0,0,0,2,1,1,50,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.377865,13,?
9109,9,0,1,0,0,0,0,23,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,0,2,7,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,4,1,2,-0.169583,13,?
4080,8,0,1,1,0,0,0,20,0,1,0,0,0,0,1,24,0,0,1,0,0,0,1,2,1,2,0,0,2,0,0,0,0,0,0,2,2,1,40,1,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.30494,12,?
7197,2,0,1,0,0,0,0,35,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,3,1,11,0,3,0,0,0,0,0,0,3,1,3,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.466371,14,?
5331,2,0,0,0,0,1,0,30,0,0,0,0,1,0,4,29,?,0,0,0,?,?,1,3,5,2,8,0,1,0,0,0,0,0,0,?,?,0,?,?,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.299271,13,?
6443,3,0,0,0,0,0,0,27,0,?,1,?,?,?,?,27,0,?,?,?,?,0,?,3,?,1,1,5,?,0,0,0,0,0,0,?,?,2,0,?,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.224683,13,?
9293,7,0,1,1,0,0,0,26,0,1,0,0,0,0,4,34,0,1,1,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,9,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.301933,13,?
4449,5,1,0,0,0,0,0,35,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,4,0,1,11,0,3,0,0,0,0,0,0,1,1,12,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.306322,13,?
7954,6,0,1,1,0,1,0,34,0,1,0,0,1,0,1,35,0,1,1,0,1,0,1,5,3,1,9,30,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.382473,14,?
7697,1,0,1,0,0,0,0,39,0,1,0,0,0,0,1,31,0,?,?,0,?,?,?,4,3,1,14,30,3,0,0,0,0,0,0,?,1,?,12,?,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.426875,14,?
7152,10,0,0,0,0,0,0,44,?,1,0,0,0,0,2,?,?,?,?,?,?,?,?,3,20,2,8,8,1,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,99,99,6,2,2,-0.205474,7,?
7281,1,1,0,0,0,0,0,32,1,0,0,0,0,0,4,36,1,0,0,0,0,0,1,5,2,1,10,0,3,0,0,0,0,0,0,1,1,11,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.441231,14,?
8199,10,0,0,1,0,0,0,19,0,0,1,0,0,0,4,31,0,0,1,0,0,0,3,3,4,2,0,0,1,0,0,1,0,0,1,5,2,2,40,3,0,0,1,0,1,2,21,1,1,1,1,2,4,6,1,1,-0.278295,14,?
9320,8,0,0,0,1,0,0,38,0,0,0,1,1,0,4,32,0,0,0,1,1,0,1,3,3,1,4,0,3,0,0,0,0,0,0,3,1,8,40,1,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.26416,13,?
9618,1,0,1,0,0,0,0,31,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,2,7,0,3,0,0,0,0,0,0,2,2,7,34,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.377845,13,?
7757,7,0,0,0,0,1,0,34,0,0,0,0,1,0,4,?,?,?,?,?,?,?,?,3,0,2,0,40,1,0,0,1,1,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,-0.184789,12,?
4839,9,0,1,1,0,0,0,25,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,0,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,99,99,3,1,2,-0.226731,5,?
8546,6,0,1,0,0,0,0,34,0,1,0,0,0,0,1,43,0,1,0,0,0,0,1,6,2,1,6,14,3,0,0,0,0,0,0,2,1,0,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.383446,14,?
7924,6,0,0,0,0,0,1,26,0,1,0,0,0,1,4,31,0,0,0,0,0,1,1,6,17,2,?,0,1,1,1,1,0,1,0,0,2,0,46,1,1,1,1,1,1,1,21,1,?,1,1,2,4,17,1,1,-0.354941,14,?
4310,5,1,0,0,0,0,0,34,1,0,0,0,0,0,4,34,1,0,0,0,0,0,1,3,1,1,11,0,3,0,0,0,0,0,0,0,1,12,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.389181,13,?
9480,2,0,1,0,0,0,0,22,0,1,0,0,0,0,2,39,0,0,0,0,1,0,1,3,2,2,2,?,2,0,0,0,0,0,0,1,2,1,40,1,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.311597,12,?
9693,6,0,1,0,0,0,0,31,0,1,0,0,0,0,2,33,0,1,0,0,0,0,1,4,2,1,7,?,3,0,0,0,0,0,0,0,1,?,38,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.42855,13,?
5879,4,0,1,0,0,0,0,35,0,1,0,0,0,0,4,42,0,1,0,0,0,0,1,3,1,2,1,0,2,0,0,0,0,0,0,2,2,0,40,1,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.380126,12,?
7716,1,0,0,0,0,1,0,31,0,0,0,0,1,0,2,36,0,0,0,0,1,0,1,4,6,1,11,7,3,0,0,0,0,0,0,2,1,11,55,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.400913,13,?
9161,9,0,0,1,0,0,0,22,0,0,1,0,0,0,2,25,0,0,1,0,0,0,1,2,0,2,0,?,2,0,0,0,0,0,0,0,2,0,40,3,0,0,0,0,0,2,21,1,1,1,1,2,99,3,1,1,-0.269159,12,?
4526,6,0,1,0,0,0,1,29,0,1,0,0,0,0,3,33,0,0,?,0,0,1,1,4,0,2,2,40,2,0,0,0,0,0,0,0,2,0,44,1,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.322776,12,?
9656,9,0,1,1,0,0,0,27,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,0,2,?,0,1,0,0,1,0,0,1,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,-0.339563,14,?
5721,7,0,1,0,0,0,0,25,0,1,0,0,0,0,4,27,0,1,0,0,0,0,1,3,1,1,3,0,3,0,0,0,0,0,0,1,1,2,60,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.240837,12,?
6613,6,0,1,0,0,0,0,25,0,0,1,0,0,0,4,35,0,1,0,0,0,0,1,3,0,2,10,0,1,0,0,0,0,0,1,?,2,8,45,1,0,0,0,0,1,1,21,1,1,1,1,2,99,5,2,1,-0.511728,14,?
6718,8,0,0,0,0,0,1,32,0,0,0,0,0,1,4,28,0,0,0,0,?,1,?,4,6,2,8,0,1,0,0,0,0,0,0,6,?,0,0,1,0,0,0,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.259557,11,?
4314,6,0,0,1,0,0,0,40,0,0,1,0,0,1,1,61,0,0,1,0,0,1,1,4,0,2,3,60,1,0,0,1,0,1,1,25,2,10,40,3,0,0,1,1,1,2,23,1,1,1,1,2,99,10,1,1,-0.328739,14,?
4178,3,0,1,0,0,0,1,17,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,17,2,2,0,3,0,0,0,0,0,1,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,4,1,2,-0.276282,14,?
8200,2,0,0,0,0,1,0,34,0,0,0,0,1,0,2,36,0,1,0,0,1,0,1,3,2,1,11,20,3,0,0,0,0,0,0,2,1,3,?,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.387714,12,?
9433,9,0,1,1,0,0,1,22,0,1,0,0,0,0,1,29,0,0,1,0,?,1,?,3,0,2,1,40,1,0,0,0,0,0,0,?,2,7,0,?,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.205957,12,?
6877,9,0,1,1,0,0,0,24,0,0,0,0,1,0,1,33,0,1,1,0,0,0,1,3,1,1,5,40,2,0,0,0,0,0,0,1,1,11,52,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.329028,14,?
9252,8,0,1,1,0,0,0,20,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,5,17,2,0,0,1,0,0,1,1,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,99,99,11,1,2,-0.232531,11,?
7834,6,0,1,0,0,0,0,32,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,0,2,1,10,2,0,0,0,0,0,0,3,2,7,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,2,1,-0.384616,12,?
6301,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,4,1,1,13,12,2,0,0,0,0,0,0,1,1,11,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.454873,14,?
5300,3,0,1,0,0,0,0,32,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,1,2,1,0,?,0,0,0,0,0,0,0,2,9,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,2,1,-0.272893,14,?
8456,9,0,1,0,0,0,0,34,0,1,0,0,0,0,4,36,0,?,?,?,1,?,1,3,7,1,8,0,3,0,0,0,0,0,0,5,1,8,0,3,0,0,0,0,0,1,21,1,1,1,99,2,4,6,1,1,-0.196739,12,?
6429,10,0,0,0,0,0,1,23,0,1,0,0,0,1,4,22,0,0,0,0,0,1,2,3,0,2,8,0,3,0,1,1,0,0,0,1,2,1,40,3,0,1,1,0,0,1,21,1,1,1,1,2,99,5,1,1,-0.186014,12,?
6143,10,0,0,0,0,0,1,30,0,0,0,0,0,1,4,28,0,0,0,0,0,1,1,4,2,2,1,40,1,1,0,0,0,0,1,0,2,0,60,1,1,0,0,0,1,2,21,1,1,1,1,2,99,10,1,1,-0.448621,14,?
