@relation bestV2-weka.filters.unsupervised.attribute.NumericToNominal-Rlast_predicted

@attribute random_ID numeric
@attribute NZDep2006 numeric
@attribute ch_asian numeric
@attribute ch_euro numeric
@attribute ch_maori numeric
@attribute ch_melaa numeric
@attribute ch_other numeric
@attribute ch_pacific numeric
@attribute m_age numeric
@attribute m_asian numeric
@attribute m_euro numeric
@attribute m_maori numeric
@attribute m_melaa numeric
@attribute m_other numeric
@attribute m_pacific numeric
@attribute m_wklfs_code numeric
@attribute d_age numeric
@attribute d_asian numeric
@attribute d_euro numeric
@attribute d_maori numeric
@attribute d_melaa numeric
@attribute d_other numeric
@attribute d_pacific numeric
@attribute d_wklfs_code numeric
@attribute bedroom_count_code numeric
@attribute m_years_at_addr_code numeric
@attribute m_tenure_holder_code numeric
@attribute m_education numeric
@attribute m_work_hours numeric
@attribute m_smoke numeric
@attribute m_income_srce7 numeric
@attribute m_income_srce8 numeric
@attribute m_income_srce9 numeric
@attribute m_income_srce10 numeric
@attribute m_income_srce11 numeric
@attribute m_income_srce12 numeric
@attribute d_years_at_addr_code numeric
@attribute d_tenure_holder_code numeric
@attribute d_education numeric
@attribute d_work_hours numeric
@attribute d_smoke numeric
@attribute d_income_srce7 numeric
@attribute d_income_srce8 numeric
@attribute d_income_srce9 numeric
@attribute d_income_srce11 numeric
@attribute d_income_srce12 numeric
@attribute ch_sex numeric
@attribute child_depend_family_type_code numeric
@attribute d_family_role_code numeric
@attribute heat_fuel numeric
@attribute m_family_role_code numeric
@attribute telecomm1_code numeric
@attribute telecomm2_code numeric
@attribute telecomm4_code numeric
@attribute usual_resdnt_count_code numeric
@attribute twin numeric
@attribute singparstat numeric
@attribute 'prediction margin' numeric
@attribute 'predicted total_income_hhld_code' {1,2,3,4,5,6,7,8,9,10,11,12,13,14}
@attribute total_income_hhld_code {1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
9780,2,0,1,0,0,0,0,21,0,1,0,0,0,0,4,29,0,0,0,0,1,0,1,3,0,2,8,0,?,0,0,0,0,0,0,?,2,8,48,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.301279,12,?
7617,4,0,1,0,0,0,0,26,0,1,0,0,0,0,2,35,0,1,0,0,0,0,1,4,0,2,11,6,3,0,0,0,0,0,0,0,2,3,62,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.52435,12,?
7778,6,0,0,0,0,1,0,39,0,0,0,0,1,0,4,39,?,?,0,0,?,?,2,3,?,2,1,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.14442,12,?
5527,3,0,1,0,0,0,0,24,0,1,0,0,0,0,2,27,0,1,0,0,0,0,1,3,1,2,8,16,2,0,0,0,0,0,0,0,2,8,45,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.387151,12,?
5767,5,0,1,0,0,0,0,30,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,4,10,1,1,1,3,0,0,0,0,0,0,32,1,8,60,2,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.312862,12,?
6722,6,0,1,0,0,0,0,31,0,?,0,?,?,0,1,36,0,1,0,0,0,0,1,4,2,1,4,23,2,0,0,0,0,0,0,2,1,6,40,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.398602,13,?
6770,5,0,0,0,0,1,0,31,0,0,0,0,1,0,1,30,0,0,0,0,1,0,1,2,3,1,1,60,3,0,0,0,0,0,0,3,1,11,60,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.323139,14,?
8084,8,0,0,1,0,0,1,19,0,0,0,0,0,1,4,18,0,1,1,0,0,0,1,3,0,?,?,0,3,0,1,0,0,1,0,11,2,11,0,3,0,1,0,1,0,1,21,1,1,1,1,2,4,8,1,1,-0.20438,14,?
5623,6,0,0,1,0,0,0,36,0,0,1,0,0,0,1,35,0,0,1,0,0,0,1,3,15,1,1,40,1,0,0,0,0,0,0,7,1,2,40,3,0,0,0,0,0,2,21,1,1,1,1,2,99,8,1,1,-0.310097,13,?
4284,3,0,0,0,0,1,0,40,0,0,0,0,1,0,4,36,0,0,0,0,1,0,1,3,3,2,1,0,3,0,0,0,0,0,0,6,1,2,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.290021,14,?
7646,6,0,0,0,0,0,1,20,0,0,0,0,0,1,4,30,0,0,0,0,0,1,1,2,2,2,1,0,1,0,0,0,0,0,0,2,2,?,45,2,0,0,0,0,0,1,21,1,1,1,1,2,99,4,1,1,-0.280597,12,?
8272,2,0,1,0,0,0,0,38,0,1,0,0,0,0,2,38,0,1,0,0,0,0,1,3,6,1,8,10,3,0,0,0,0,0,0,5,1,9,50,3,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.454795,14,?
9311,4,0,1,1,0,0,0,36,0,1,1,0,0,0,2,30,0,1,0,0,0,0,1,3,1,2,11,20,3,0,0,0,0,0,0,1,2,2,55,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.326882,13,?
7239,9,0,1,0,0,0,0,32,?,0,0,0,?,?,4,39,0,1,0,0,0,?,2,1,?,?,?,0,?,0,0,0,0,0,0,?,2,?,20,?,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.189227,12,?
4101,7,0,1,0,0,0,0,24,0,1,0,0,0,0,4,20,0,1,0,0,0,0,1,1,0,2,7,0,3,0,0,0,0,0,0,0,2,2,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.391859,12,?
8817,1,0,1,0,0,0,0,34,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,4,0,2,11,0,1,0,0,0,0,0,0,4,2,13,40,?,0,0,0,0,0,1,21,1,0,1,1,2,4,3,1,1,-0.310343,14,?
5405,4,1,1,0,0,1,1,37,0,1,1,0,0,0,1,34,1,0,0,0,0,1,1,4,2,1,11,4,3,0,0,0,0,0,0,2,1,10,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.422471,14,?
8510,10,0,0,0,0,0,1,23,0,0,0,0,0,1,4,?,?,?,?,?,?,?,?,3,0,2,2,0,3,0,0,1,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,99,4,1,2,-0.271258,14,?
4116,9,0,1,0,0,0,0,28,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,3,1,1,11,0,2,0,0,0,0,0,0,1,1,2,45,2,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.370717,12,?
5809,3,0,1,0,0,0,0,38,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,3,4,1,1,0,?,0,0,0,0,0,0,4,1,8,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.44823,14,?
5968,3,0,1,0,0,0,0,25,0,1,0,0,0,0,4,29,0,1,0,0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,43,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.229796,11,?
7272,2,0,1,0,0,0,0,32,0,1,0,0,0,1,1,40,0,1,0,0,0,0,1,6,4,1,2,38,2,0,0,0,0,0,0,4,1,7,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,6,2,1,-0.449281,14,?
4656,5,0,1,0,0,0,0,31,?,1,?,0,0,0,2,29,0,0,0,0,1,0,1,5,4,2,1,29,1,0,0,0,0,0,0,4,2,2,40,1,0,0,0,0,0,2,21,1,1,1,1,2,99,6,1,1,-0.290179,12,?
8220,8,0,1,0,0,0,0,34,0,1,0,0,0,0,2,39,?,1,0,0,0,0,?,3,0,2,12,25,3,0,0,0,0,0,0,?,2,11,0,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.315954,14,?
8867,4,0,1,0,0,0,0,33,0,1,0,0,0,0,2,37,0,1,0,0,0,0,1,3,1,2,11,?,3,0,0,0,0,0,0,0,2,11,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.377132,13,?
4901,8,0,0,1,0,0,0,34,0,0,1,0,0,0,4,30,0,0,1,0,0,0,1,3,2,2,2,0,3,0,0,0,0,0,0,6,2,?,45,1,0,0,0,0,0,1,21,1,1,1,1,99,99,6,1,1,-0.281437,12,?
9737,3,0,1,0,0,0,0,30,0,1,0,0,0,0,4,35,0,1,0,0,0,0,1,3,3,1,6,0,2,0,0,0,0,0,0,3,1,9,70,1,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.328988,12,?
8999,9,0,0,0,0,0,0,25,?,?,1,?,0,?,?,26,?,1,?,0,?,?,?,3,0,?,0,0,1,0,0,0,0,0,0,?,?,?,40,?,0,0,0,0,0,1,21,1,1,1,99,99,99,3,1,1,-0.249078,12,?
4620,1,0,1,0,0,0,0,38,0,1,0,0,0,0,2,35,0,?,?,?,0,?,1,3,3,1,4,10,3,0,0,0,0,0,0,?,1,11,60,1,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,-0.393376,14,?
9557,7,0,1,0,0,0,0,18,0,1,0,0,0,0,1,20,0,1,0,0,0,0,1,2,0,2,8,38,2,0,0,0,0,0,0,1,2,8,60,3,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.227333,10,?
5684,9,0,0,1,0,0,0,41,0,0,1,0,0,0,1,37,0,1,1,0,0,0,1,4,13,1,1,50,1,0,0,0,0,0,0,5,1,2,55,1,0,0,0,0,0,1,21,1,1,1,1,2,4,6,1,1,-0.253415,13,?
7994,7,0,1,0,0,0,0,35,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,3,2,1,9,5,3,0,0,0,0,0,0,2,1,1,40,1,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.406849,12,?
7136,10,0,0,0,0,0,1,36,0,0,0,0,0,1,4,35,0,0,0,0,0,1,1,3,3,2,0,0,1,0,0,0,0,0,0,2,2,0,40,3,0,0,0,0,0,1,21,1,1,1,99,2,99,6,2,1,-0.266093,10,?
4538,10,0,0,0,0,0,0,36,?,?,?,?,?,0,4,?,?,?,?,?,?,?,?,2,?,?,4,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,2,1,2,-0.240947,8,?
5969,8,0,0,0,0,0,0,24,0,0,1,?,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,99,2,99,4,1,2,-0.141522,7,?
6175,3,0,1,0,0,0,0,23,0,1,0,0,0,0,4,29,0,0,0,0,1,0,1,3,0,2,9,0,2,0,0,0,0,0,0,0,2,4,48,1,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.40552,12,?
9698,8,0,1,1,0,0,0,31,0,1,1,0,0,0,1,29,0,1,0,0,0,0,1,3,2,1,11,37,3,0,0,0,0,0,0,1,1,11,38,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.322032,13,?
8074,1,0,1,0,0,0,0,29,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,4,3,2,7,0,2,0,0,0,0,0,0,3,1,1,50,3,0,0,0,0,0,2,21,1,1,1,99,2,4,5,1,1,-0.285921,12,?
5748,10,0,0,0,0,0,1,42,0,0,0,0,0,1,4,42,0,0,0,0,0,1,1,6,6,2,1,0,3,1,1,0,0,0,1,2,2,?,?,3,1,1,0,0,1,1,21,1,1,1,1,2,99,11,1,1,-0.215856,14,?
9842,8,0,1,0,0,0,0,23,0,1,0,0,0,0,4,24,0,1,0,0,0,0,1,3,3,2,2,0,3,0,0,0,0,0,0,3,2,9,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.258337,13,?
9757,7,0,0,0,0,1,0,31,0,1,0,0,0,0,4,40,0,0,0,0,1,0,1,3,4,1,4,0,2,0,0,0,0,0,0,4,1,2,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.357606,13,?
6995,2,0,1,0,0,0,0,37,0,1,0,0,0,0,2,39,0,1,0,0,0,0,1,3,1,1,8,22,3,0,0,0,0,0,0,4,1,4,40,3,0,0,0,0,0,1,21,1,1,1,99,2,4,4,1,1,-0.42237,14,?
7075,3,0,1,0,0,0,0,29,0,1,0,0,0,0,4,34,0,1,0,0,0,0,1,3,3,1,8,0,2,0,0,0,0,0,0,?,1,10,40,2,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.377061,13,?
9209,10,0,0,0,0,0,1,35,0,0,0,0,0,1,4,33,0,0,0,0,0,1,1,3,5,2,0,0,3,0,0,0,0,0,0,5,2,0,40,3,0,0,0,0,0,1,21,1,1,1,1,2,99,7,1,1,-0.298504,10,?
9411,6,0,1,0,0,0,0,36,0,0,?,?,1,0,4,41,0,1,0,0,0,0,1,3,2,1,4,0,2,0,0,0,0,0,0,?,1,8,48,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.284996,13,?
5676,6,0,1,0,0,0,0,32,0,1,0,0,0,0,1,32,0,1,0,0,0,0,1,3,3,2,11,50,3,0,0,0,0,0,0,6,2,2,45,3,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.333592,12,?
9144,8,1,0,0,0,0,0,24,1,0,0,0,0,0,2,29,1,0,0,0,0,0,1,3,0,2,10,10,3,0,0,0,0,0,0,1,2,11,35,1,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.212151,12,?
6402,7,0,0,0,0,1,0,29,0,0,0,0,1,0,2,32,0,0,0,0,1,0,1,5,0,1,3,?,3,0,0,0,0,0,0,3,1,3,50,2,0,0,0,0,0,1,21,1,1,1,1,2,4,5,1,1,-0.301296,12,?
8244,7,0,1,0,0,0,0,31,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,2,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,-0.150775,5,?
7166,9,0,0,1,0,0,0,36,0,?,1,0,?,0,4,?,?,?,?,?,?,?,?,3,3,2,?,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,33,?,1,1,1,99,99,4,1,2,-0.282109,7,?
9066,5,0,1,0,0,0,0,30,0,1,0,0,0,0,1,40,0,1,0,0,0,0,1,3,3,2,8,50,2,0,0,0,0,0,0,1,2,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.375977,14,?
5655,4,0,1,0,0,0,0,30,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,5,0,2,3,0,2,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,2,21,1,?,1,1,2,4,4,1,1,-0.287196,14,?
7379,1,0,1,0,0,0,0,33,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,4,0,2,11,1,3,0,0,0,0,0,0,0,2,11,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.423244,14,?
6390,4,0,1,0,0,0,0,25,0,0,0,1,1,0,2,27,0,0,0,1,1,0,1,3,2,1,4,40,3,0,0,0,0,0,0,0,2,4,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.24349,13,?
4540,4,0,1,0,0,0,0,24,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,2,1,2,2,0,2,0,0,0,0,0,0,1,2,?,40,1,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.357918,12,?
4580,2,0,0,0,1,0,0,31,0,0,0,1,1,0,4,33,0,0,0,1,1,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,1,13,38,3,0,0,0,0,0,1,21,1,1,1,99,2,99,4,1,1,-0.308097,12,?
9661,5,0,0,0,0,1,0,28,0,0,0,0,1,0,1,31,0,1,0,0,0,0,4,3,1,1,8,40,2,0,0,0,0,0,0,1,1,11,10,3,0,0,0,0,0,2,21,1,1,1,99,2,4,7,1,1,-0.275788,12,?
6927,2,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,4,0,1,11,0,3,0,0,0,0,0,0,0,1,11,55,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.544893,14,?
5912,8,0,0,0,0,0,1,19,0,1,0,0,0,0,4,21,0,0,0,0,0,0,2,3,12,2,11,60,2,0,1,1,0,1,0,2,2,11,0,1,0,1,1,1,0,2,21,1,1,1,1,2,4,6,1,1,-0.213607,13,?
5982,6,0,1,0,0,0,0,28,0,1,0,0,0,0,2,32,0,1,0,0,0,0,1,3,0,1,11,24,3,0,0,0,0,0,0,1,1,11,32,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.372062,13,?
9146,6,0,1,0,0,0,0,26,0,1,0,0,0,0,4,?,?,?,?,?,?,?,?,4,2,1,7,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,2,1,2,-0.271686,5,?
5433,1,0,1,0,0,0,0,37,0,1,0,0,0,0,4,38,0,1,0,0,0,0,1,5,1,1,11,0,3,0,0,0,0,0,0,1,1,11,50,3,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.726528,14,?
5681,3,0,1,1,0,0,0,30,0,1,0,0,0,0,4,31,0,?,?,?,?,0,1,3,3,1,2,0,2,0,0,0,0,0,0,?,1,?,40,2,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.323099,13,?
9692,4,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,3,1,11,0,2,0,0,0,0,0,0,3,1,12,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.502227,14,?
4411,4,1,0,0,0,0,0,22,1,0,0,0,0,0,4,26,1,0,0,0,0,0,4,4,0,1,4,0,3,0,0,0,0,0,0,0,1,11,0,3,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.1682,13,?
9434,7,1,1,0,0,0,0,30,1,0,0,0,0,0,4,38,0,1,0,0,0,0,1,4,2,1,3,0,3,0,0,0,0,0,0,?,1,11,40,?,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.282806,14,?
3998,2,0,1,0,0,0,0,26,0,1,0,0,0,0,4,28,0,1,0,0,0,0,1,2,0,2,2,0,3,0,0,0,0,0,0,0,2,4,50,1,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.434257,12,?
4565,9,0,1,0,0,0,0,21,0,1,0,0,0,0,4,28,?,?,?,0,?,0,4,2,2,2,0,0,1,0,0,0,0,0,0,?,2,?,0,1,0,0,0,0,0,1,21,1,1,1,1,2,99,3,1,1,-0.261018,7,?
4629,8,0,1,1,0,0,0,20,0,1,1,0,0,0,2,?,?,?,?,?,?,?,?,3,0,2,11,21,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,-0.249777,5,?
5135,4,0,1,0,0,1,0,36,0,1,0,0,0,0,4,32,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,4,1,2,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.326051,13,?
9906,2,0,1,0,0,0,0,39,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,2,5,1,13,0,2,0,0,0,0,0,0,?,1,11,56,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.581705,14,?
5465,4,0,1,0,0,0,0,30,0,1,0,0,0,0,2,30,0,1,0,0,0,0,1,3,9,1,3,23,3,0,0,0,0,0,0,9,1,8,55,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.376311,12,?
5274,10,0,1,1,0,0,0,38,0,0,1,0,0,0,1,34,0,1,0,0,0,0,1,3,2,2,0,40,1,0,0,0,0,0,0,5,2,0,50,3,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.292522,12,?
8062,6,0,1,0,0,0,0,35,0,1,0,0,0,0,4,39,0,1,0,0,0,0,1,3,0,2,4,0,3,0,0,0,0,0,0,2,2,10,65,3,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.406655,14,?
7943,5,0,0,0,0,1,0,34,0,1,0,0,0,0,2,41,0,1,0,0,0,0,1,3,1,1,2,0,3,0,0,0,0,0,0,0,2,3,0,?,0,0,0,0,0,1,21,1,1,1,1,2,4,4,1,1,-0.293348,14,?
9178,10,0,1,1,1,0,0,25,0,1,1,0,0,0,1,?,?,?,?,?,?,?,?,3,0,2,3,26,2,1,0,0,0,0,1,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,5,1,2,-0.193632,14,?
4306,10,0,1,0,0,0,0,23,0,1,0,0,0,0,4,23,0,1,1,0,0,0,1,2,0,2,2,0,1,0,0,0,0,0,0,0,2,0,72,1,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.253475,11,?
9918,3,0,1,0,0,0,0,21,0,1,0,0,0,0,4,31,0,1,0,0,0,0,1,3,0,2,2,0,1,0,0,0,0,0,0,0,2,7,40,1,0,0,0,0,0,2,21,1,1,1,99,99,99,5,1,1,-0.323829,12,?
5190,9,1,0,0,0,0,0,37,1,0,0,0,0,0,1,42,1,0,0,0,0,0,1,3,14,1,?,10,3,0,0,0,0,0,0,9,1,?,40,3,0,0,0,0,0,2,21,1,1,1,1,2,4,7,1,1,-0.321992,12,?
5700,4,0,1,0,0,0,0,29,0,?,0,0,0,0,4,27,0,1,0,0,0,0,1,3,1,2,1,0,1,0,0,0,0,0,0,6,1,2,40,1,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.316646,13,?
4823,3,0,1,0,0,0,0,37,0,1,0,0,0,0,4,37,0,1,0,0,0,0,1,4,2,1,7,0,2,0,0,0,0,0,0,2,1,8,45,3,0,0,0,0,0,2,21,1,1,1,1,2,4,5,1,1,-0.34848,14,?
6021,7,1,0,0,0,0,0,24,1,0,0,0,0,0,1,29,1,0,0,0,0,0,1,3,1,1,4,40,3,0,1,0,0,0,0,1,1,4,55,3,0,1,0,0,0,2,21,1,1,1,1,2,4,7,1,1,-0.295306,14,?
9522,10,0,0,0,0,0,1,37,0,0,0,0,0,1,4,67,0,0,0,0,0,1,4,4,1,2,6,0,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,21,1,1,1,1,2,99,5,1,1,-0.170469,7,?
8414,1,0,1,0,0,0,0,32,0,1,0,0,0,0,4,41,0,1,0,0,0,0,1,4,2,1,11,0,3,0,0,0,0,0,0,2,1,13,?,3,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.632965,14,?
5334,8,0,1,1,0,0,0,28,0,1,1,0,0,0,4,33,0,0,1,0,0,0,1,3,7,1,3,20,?,0,0,0,0,0,0,3,1,0,48,2,0,0,0,0,0,2,21,1,1,1,1,2,4,4,1,1,-0.272912,13,?
5604,5,1,1,1,0,0,0,38,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,1,0,2,2,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,3,1,2,-0.125762,5,?
7465,8,0,1,1,0,0,1,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,4,7,2,1,0,?,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,2,4,6,1,2,-0.225415,14,?
7089,9,0,0,1,0,0,1,22,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,2,0,2,?,0,2,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,2,1,2,-0.170566,7,?
6976,10,0,0,0,0,0,0,25,?,0,0,0,0,?,4,19,0,?,?,?,0,0,?,3,2,?,?,0,?,0,0,0,0,0,0,2,?,0,0,1,0,0,0,0,0,2,21,1,1,1,1,99,99,4,1,1,-0.220252,12,?
8417,9,1,1,0,0,0,0,20,1,0,1,0,0,0,1,?,?,?,?,?,?,?,?,4,3,2,4,30,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,2,4,5,1,2,-0.166184,13,?
8951,8,0,0,1,0,0,1,17,0,0,1,0,0,0,4,19,0,0,1,0,0,1,1,4,0,2,5,0,1,0,1,0,0,0,1,0,2,7,59,3,0,1,0,0,1,1,21,1,1,1,1,2,4,8,1,1,-0.383257,14,?
7429,8,0,1,0,0,0,0,22,0,1,0,0,0,0,4,36,0,1,0,0,0,0,1,3,7,2,1,0,1,0,0,0,0,0,0,10,1,0,40,2,0,0,0,0,0,2,21,1,1,1,99,2,99,4,1,1,-0.285947,11,?
4686,3,0,1,0,0,0,0,38,0,1,0,0,0,0,1,42,0,1,0,0,0,0,1,5,4,1,11,105,2,0,0,0,0,0,0,15,1,4,55,3,0,0,0,0,0,2,21,1,1,1,1,2,4,6,1,1,-0.518991,14,?
8111,8,0,1,1,0,0,1,23,0,1,1,0,0,0,4,?,?,?,?,?,?,?,?,3,2,2,2,0,3,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,3,1,2,-0.211614,5,?
7512,1,0,1,0,0,0,0,33,0,1,0,0,0,0,4,33,0,1,0,0,0,0,1,3,2,1,11,0,3,0,0,0,0,0,0,?,1,6,40,3,0,0,0,0,0,2,21,1,1,1,1,2,99,4,1,1,-0.341173,14,?
6100,9,0,0,1,0,0,0,23,0,1,1,0,0,0,2,24,0,1,1,0,0,1,1,4,0,2,6,0,1,0,0,1,1,0,0,10,2,3,50,1,0,0,1,0,0,2,21,1,1,1,1,99,4,11,1,1,-0.197821,13,?
8638,10,0,0,1,0,0,0,26,0,0,1,0,0,0,4,?,?,?,?,?,?,?,?,3,?,2,7,0,1,0,0,0,0,0,0,?,?,?,0,?,0,0,0,0,0,1,31,?,1,1,1,99,99,4,1,2,-0.286352,7,?
5589,6,0,1,0,0,0,0,32,0,1,0,0,0,0,2,36,0,1,0,0,0,0,1,2,0,2,10,24,1,0,0,0,0,0,0,0,2,11,40,2,0,0,0,0,0,2,21,1,1,1,1,2,4,3,1,1,-0.307171,13,?
9147,3,0,1,0,0,0,0,35,0,1,0,0,?,?,4,34,0,1,0,0,0,0,1,4,5,1,?,0,?,0,0,0,0,0,0,4,1,3,50,3,0,0,0,0,0,2,21,1,1,1,99,2,4,4,1,1,-0.287273,12,?
8193,7,0,1,1,0,0,0,22,0,1,1,0,0,0,4,27,0,1,1,0,0,0,1,2,0,2,3,0,2,0,0,0,0,0,0,0,2,2,40,1,0,0,0,0,0,2,21,1,1,1,1,99,99,3,1,1,-0.230633,12,?
8743,8,1,0,0,0,0,0,30,1,0,0,0,0,0,4,28,0,1,0,0,0,0,1,3,0,2,11,0,3,0,0,0,0,0,0,0,2,8,0,3,0,0,0,0,0,1,21,1,1,1,99,2,4,3,1,1,-0.173787,11,?
8863,7,0,1,0,0,0,0,29,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,3,?,1,11,0,3,0,0,0,0,0,0,1,1,8,40,3,0,0,0,0,0,1,21,1,1,1,1,2,4,3,1,1,-0.426525,12,?
5499,5,0,1,0,0,0,0,27,0,1,0,0,0,0,4,30,0,1,0,0,0,0,1,5,1,1,2,0,3,0,0,0,0,0,0,2,1,0,40,3,0,0,0,0,0,2,21,1,1,1,99,2,99,5,1,1,-0.412823,12,?
5848,8,0,0,0,0,0,1,31,0,0,0,0,0,1,1,?,?,?,?,?,?,?,?,3,6,2,8,38,1,0,0,0,0,0,1,?,?,?,0,?,0,0,0,0,0,2,31,?,1,1,1,99,99,7,1,2,-0.216613,13,?
